Instance,Terminal,Layer,X location,Y location,Voltage
_11_,VGND,li1,35.1900,65.2800,0.000007
_10_,VGND,li1,36.1100,43.5200,0.000005
_09_,VGND,li1,36.1100,38.0800,0.000003
_08_,VGND,li1,35.1900,32.6400,0.000002
_07_,VGND,li1,35.1900,27.2000,0.000005
_06_,VGND,li1,36.1100,16.3200,0.000005
_05_,VGND,li1,35.4200,59.8400,0.000003
_04_,VGND,li1,35.8800,65.2800,0.000007
_03_,VGND,li1,34.7300,59.8400,0.000003
_02_,VGND,li1,34.7300,38.0800,0.000003
_01_,VGND,li1,37.0300,38.0800,0.000003
_00_,VGND,li1,35.6500,43.5200,0.000005
