Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_1_23,VPWR,li1,57.2700,13.9060,1.799986
TAP_TAPCELL_ROW_1_22,VPWR,li1,31.5100,13.9060,1.799990
TAP_TAPCELL_ROW_0_21,VPWR,li1,83.0300,13.2930,1.799986
TAP_TAPCELL_ROW_0_20,VPWR,li1,70.1500,13.2930,1.799986
TAP_TAPCELL_ROW_0_19,VPWR,li1,57.2700,13.2930,1.799986
TAP_TAPCELL_ROW_0_18,VPWR,li1,44.3900,13.2930,1.799987
TAP_TAPCELL_ROW_0_17,VPWR,li1,31.5100,13.2930,1.799990
TAP_TAPCELL_ROW_0_16,VPWR,li1,18.6300,13.2930,1.799993
PHY_EDGE_ROW_7_Left_15,VPWR,li1,6.2100,29.9200,1.800000
PHY_EDGE_ROW_6_Left_14,VPWR,li1,6.2100,29.9200,1.800000
PHY_EDGE_ROW_5_Left_13,VPWR,li1,6.2100,24.4800,1.799999
PHY_EDGE_ROW_4_Left_12,VPWR,li1,6.2100,24.4800,1.799999
PHY_EDGE_ROW_3_Left_11,VPWR,li1,6.2100,19.0400,1.799988
PHY_EDGE_ROW_2_Left_10,VPWR,li1,6.2100,19.0400,1.799988
PHY_EDGE_ROW_1_Left_9,VPWR,li1,6.2100,13.6000,1.799992
PHY_EDGE_ROW_0_Left_8,VPWR,li1,6.2100,13.6000,1.799992
PHY_EDGE_ROW_7_Right_7,VPWR,li1,93.6100,29.9200,1.800000
PHY_EDGE_ROW_6_Right_6,VPWR,li1,93.6100,29.9200,1.800000
PHY_EDGE_ROW_5_Right_5,VPWR,li1,93.6100,24.4800,1.799996
PHY_EDGE_ROW_4_Right_4,VPWR,li1,93.6100,24.4800,1.799996
PHY_EDGE_ROW_3_Right_3,VPWR,li1,93.6100,19.0400,1.799969
PHY_EDGE_ROW_2_Right_2,VPWR,li1,93.6100,19.0400,1.799969
PHY_EDGE_ROW_1_Right_1,VPWR,li1,93.6100,13.6000,1.799986
PHY_EDGE_ROW_0_Right_0,VPWR,li1,93.6100,13.6000,1.799986
_35_,VPWR,li1,34.0400,24.4800,1.799997
_34_,VPWR,li1,40.0200,13.6000,1.799988
_33_,VPWR,li1,49.2200,13.6000,1.799986
_32_,VPWR,li1,36.3400,19.0400,1.799974
_31_,VPWR,li1,24.3800,13.6000,1.799992
_30_,VPWR,li1,24.8400,13.6000,1.799992
_29_,VPWR,li1,17.0200,19.0400,1.799988
_28_,VPWR,li1,30.8200,19.0400,1.799979
_27_,VPWR,li1,20.0100,19.0400,1.799988
_26_,VPWR,li1,17.4800,13.6000,1.799993
_25_,VPWR,li1,22.7700,19.0400,1.799988
_24_,VPWR,li1,42.7800,19.0400,1.799972
_23_,VPWR,li1,34.2700,13.6000,1.799989
_22_,VPWR,li1,40.7100,13.6000,1.799987
_21_,VPWR,li1,43.2400,19.0400,1.799972
_20_,VPWR,li1,46.0000,19.0400,1.799971
_19_,VPWR,li1,48.5300,19.0400,1.799969
_18_,VPWR,li1,43.0100,24.4800,1.799997
_17_,VPWR,li1,38.4100,13.6000,1.799988
_16_,VPWR,li1,30.1300,13.6000,1.799990
_15_,VPWR,li1,30.1300,13.6000,1.799990
_14_,VPWR,li1,26.2200,24.4800,1.799998
_13_,VPWR,li1,19.5500,19.0400,1.799988
