Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_4_Left_32,VGND,li1,6.2100,21.7600,0.000002
PHY_EDGE_ROW_3_Left_31,VGND,li1,6.2100,21.7600,0.000002
PHY_EDGE_ROW_2_Left_30,VGND,li1,6.2100,16.3200,0.000001
PHY_EDGE_ROW_1_Left_29,VGND,li1,6.2100,16.3200,0.000001
PHY_EDGE_ROW_0_Left_28,VGND,li1,6.2100,10.8800,0.000000
PHY_EDGE_ROW_27_Right_27,VGND,li1,53.5900,87.0400,0.000001
PHY_EDGE_ROW_26_Right_26,VGND,li1,53.5900,81.6000,0.000002
PHY_EDGE_ROW_25_Right_25,VGND,li1,53.5900,81.6000,0.000002
PHY_EDGE_ROW_24_Right_24,VGND,li1,53.5900,76.1600,0.000005
PHY_EDGE_ROW_23_Right_23,VGND,li1,53.5900,76.1600,0.000005
PHY_EDGE_ROW_22_Right_22,VGND,li1,53.5900,70.7200,0.000008
PHY_EDGE_ROW_21_Right_21,VGND,li1,53.5900,70.7200,0.000008
PHY_EDGE_ROW_20_Right_20,VGND,li1,53.5900,65.2800,0.000014
PHY_EDGE_ROW_19_Right_19,VGND,li1,53.5900,65.2800,0.000014
PHY_EDGE_ROW_18_Right_18,VGND,li1,53.5900,59.8400,0.000002
PHY_EDGE_ROW_17_Right_17,VGND,li1,53.5900,59.8400,0.000002
PHY_EDGE_ROW_16_Right_16,VGND,li1,53.5900,54.4000,0.000003
PHY_EDGE_ROW_15_Right_15,VGND,li1,53.5900,54.4000,0.000003
PHY_EDGE_ROW_14_Right_14,VGND,li1,53.5900,48.9600,0.000010
PHY_EDGE_ROW_13_Right_13,VGND,li1,53.5900,48.9600,0.000010
PHY_EDGE_ROW_12_Right_12,VGND,li1,53.5900,43.5200,0.000005
PHY_EDGE_ROW_11_Right_11,VGND,li1,53.5900,43.5200,0.000005
PHY_EDGE_ROW_10_Right_10,VGND,li1,53.5900,38.0800,0.000002
PHY_EDGE_ROW_9_Right_9,VGND,li1,53.5900,38.0800,0.000002
PHY_EDGE_ROW_8_Right_8,VGND,li1,53.5900,32.6400,0.000019
PHY_EDGE_ROW_7_Right_7,VGND,li1,53.5900,32.6400,0.000019
PHY_EDGE_ROW_6_Right_6,VGND,li1,53.5900,27.2000,0.000005
PHY_EDGE_ROW_5_Right_5,VGND,li1,53.5900,27.2000,0.000005
PHY_EDGE_ROW_4_Right_4,VGND,li1,53.5900,21.7600,0.000006
PHY_EDGE_ROW_3_Right_3,VGND,li1,53.5900,21.7600,0.000006
PHY_EDGE_ROW_2_Right_2,VGND,li1,53.5900,16.3200,0.000002
PHY_EDGE_ROW_1_Right_1,VGND,li1,53.5900,16.3200,0.000002
PHY_EDGE_ROW_0_Right_0,VGND,li1,53.5900,10.8800,0.000000
_116_,VGND,li1,46.4600,81.6000,0.000002
_115_,VGND,li1,45.5400,76.1600,0.000005
_114_,VGND,li1,45.0800,65.2800,0.000013
_113_,VGND,li1,46.4600,54.4000,0.000003
_112_,VGND,li1,46.4600,43.5200,0.000005
_111_,VGND,li1,45.5400,27.2000,0.000005
_110_,VGND,li1,48.3000,21.7600,0.000006
_109_,VGND,li1,48.3000,16.3200,0.000002
_108_,VGND,li1,34.5000,76.1600,0.000004
_107_,VGND,li1,26.6800,76.1600,0.000003
_106_,VGND,li1,23.9200,59.8400,0.000001
_105_,VGND,li1,24.8400,43.5200,0.000002
_104_,VGND,li1,24.8400,38.0800,0.000001
_103_,VGND,li1,22.5400,27.2000,0.000003
_102_,VGND,li1,37.7200,21.7600,0.000005
_101_,VGND,li1,36.3400,81.6000,0.000002
_100_,VGND,li1,28.9800,70.7200,0.000006
_099_,VGND,li1,24.8400,65.2800,0.000006
_098_,VGND,li1,26.6800,48.9600,0.000006
_097_,VGND,li1,30.3600,38.0800,0.000002
_096_,VGND,li1,25.3000,27.2000,0.000003
_095_,VGND,li1,39.5600,21.7600,0.000005
_094_,VGND,li1,38.6400,70.7200,0.000008
_093_,VGND,li1,30.3600,65.2800,0.000009
